range,column,x_start,x_end,y_start,y_end
49,2,190.01375236157273,193.51457508800107,21.836494923493674,23.366933991503192
49,3,190.01208707252613,193.51290987797793,20.30640807465284,21.83683712866643
49,4,190.01042186111317,193.51124466702026,18.77631121119919,20.306740266429774
49,5,190.00875665061574,193.50957945699622,17.24621434956683,18.7766434037273
49,6,190.0070914410606,193.5079142465015,15.716117486335596,17.246546541696272
49,7,190.00541623292375,193.506249035547,14.186020533793764,15.716449679119696
49,8,190.00375102335772,193.50458382737486,12.655923671901222,14.186352817239746
49,9,190.00208581379667,193.50291861455983,11.12582680940438,12.656255954780672
49,10,190.00042060423925,193.50124340735485,9.595729946370382,11.126159001978653
49,11,189.9987553923438,193.49957811831098,8.065633085262592,9.596072152797902
49,12,189.99709018233838,193.4979129101375,6.535536220079968,8.065975291190725
49,13,189.99542497137116,193.49624769871366,5.005439359119057,6.535878429079963
49,14,189.99375975995187,193.49458248823302,3.475342496403995,5.005781565303178
49,15,189.99209455038672,193.49291727774693,1.945245634444309,3.475684702193642
49,16,189.99042933989608,193.49125206632624,0.41514877193907374,1.9455878397471584
50,1,193.9994577719107,197.50028049973022,23.366977900935805,24.897416969427926
50,2,193.99779256188123,197.49861528830547,21.836881038908974,23.36732010745565
50,3,193.99612735046148,197.49695007967446,20.306784176328204,21.837223244900056
50,4,193.99446213903673,197.4952848677931,18.776687314355925,20.30712638191222
50,5,193.9927968527834,197.4936196573011,17.246600464931777,18.777029519612615
50,6,193.99113164043726,197.49195444680367,15.716503602006888,17.246932657913113
50,7,193.9894664313387,197.4902892358555,14.186406739715675,15.716835794463659
50,8,193.98780121992033,197.4886240253567,12.656309877000615,14.186738932965591
50,9,193.98613600942696,197.4869588148715,11.126213014898246,12.65664206978891
50,10,193.984460801754,197.4852936062405,9.59611606243195,11.126545207237513
50,11,193.98279559218844,197.48362839342047,8.066019200539408,9.596448345386937
50,12,193.98113038216215,197.48196318339419,6.535922338038369,8.066351482953042
50,13,193.9794651726047,197.48028789763777,5.005825475071515,6.5362645432027335
50,14,193.97779996071745,197.4786226866801,3.4757286128264653,5.006167680966076
50,15,193.97613475115912,197.47695747665605,1.9456317499939006,3.4760708181964595
50,16,193.97446953927047,197.4752922670914,0.41553488788313936,1.9459739561738254
51,1,197.98349797081895,201.4843306953528,23.367364017077108,24.89780317587021
51,2,197.9818327617254,201.48266548579403,21.83726715424874,23.367706313037644
51,3,197.9801675516973,201.4809902795123,20.30717029201628,21.837609361045555
51,4,197.97850234120847,201.47932506809252,18.777073429246663,20.30751249846478
51,5,197.97683713071376,201.47765985853692,17.246976567278583,18.77741563530069
51,6,197.97517184167353,201.47599464665103,15.716889717632016,17.247318772854207
51,7,197.97350663070313,201.4743294366202,14.186792857002631,15.71722191095747
51,8,197.97184142115069,201.47266422705732,12.656695993431477,14.187125048662061
51,9,197.9701762097332,201.47099901517504,11.126599130514983,12.657028185808514
51,10,197.96851100017034,201.46933380514602,9.596502268290914,11.126931323710343
51,11,197.96684578782236,201.46766859419196,8.066405405500314,9.596834461003674
51,12,197.9651805777929,201.46600338370723,6.536308543469287,8.066737597759849
51,13,197.9635053701204,201.4643381746105,5.006211590998795,6.536640735334347
51,14,197.96184016009863,201.46267288649395,3.4761147278976523,5.0065538864305665
51,15,197.96017495053715,201.46099767881918,1.9460178654679545,3.4764569342328486
51,16,197.95850973957582,201.45933246647257,0.4159210036971125,1.9463600713079603
52,1,201.96754816923482,205.46837089752094,23.367750223003217,24.898189291159614
52,2,201.96588295966424,205.46670568656506,21.83765336164783,23.368092428721525
52,3,201.9642077510744,205.46504047605902,20.307556407624624,21.837995568230625
52,4,201.9625425405824,205.46337526697954,18.77745954532502,20.30789870352221
52,5,201.96087733054978,205.46171005601687,17.247362683629714,18.777801842024143
52,6,201.95921212006596,205.46003484788457,15.7172658202516,17.247704888810862
52,7,201.95754690818185,205.45836963832443,14.187168957599486,15.717608026246877
52,8,201.95588162192627,205.45670442690874,12.657082108511057,14.187511163061803
52,9,201.95421641190043,205.4550392159438,11.126985245942874,12.657414301828117
52,10,201.95255120047523,205.45337400452678,9.59688838410069,11.127317438844477
52,11,201.95088598951844,205.45170879496436,8.066791521733942,9.597220576557461
52,12,201.94922077903053,205.4500435826164,6.5366946588929835,8.067123713766861
52,13,201.94755556900242,205.44837837444697,5.006597796727667,6.537026851618332
52,14,201.94589035758358,205.4467131639577,3.476500934012605,5.006929988978808
52,15,201.94421514944221,205.44504795299775,1.9464039820079277,3.476833127006532
52,16,201.94254994034594,205.4433826648957,0.41630711951528215,1.9467462762898493
53,1,205.951588369074,209.45241109782128,23.36813633895148,24.89857540764923
53,2,205.9499231585802,209.45074588640696,21.83803947684911,23.368478544401206
53,3,205.94825794716087,209.44908067590725,20.307942614201195,21.838381682970283
53,4,205.94659273807915,209.44741546543025,18.777845749895647,20.308284818786436
53,5,205.94492752897335,209.44575025539442,17.247748888544457,18.778187957561144
53,6,205.94325231990922,209.44408504444172,15.717651935725653,17.248091094648846
53,7,205.9415871103459,209.44241983487888,14.187555073501585,15.717994232420581
53,8,205.93992189845454,209.44074462721636,12.657458211789494,14.187897278611395
53,9,205.93825660848108,209.43907941578343,11.127371362533205,12.657800417709234
53,10,205.93659140078054,209.43741420482846,9.59727449991886,11.127703555132658
53,11,205.93492618890008,209.43574899713158,8.067177636800931,9.597606691981158
53,12,205.93326097887424,209.43408378385084,6.537080774299893,8.067509829589229
53,13,205.93159576930776,209.43241857428433,5.006983912474496,6.537412967830976
53,14,205.92993055788662,209.43075336333573,3.4768870500951565,5.007316104381521
53,15,205.92826534786352,209.42908815330262,1.9467901872625917,3.477219242891846
53,16,205.92660013644013,209.4274229428188,0.4166933250846858,1.9471223795137322
54,1,209.93562857078277,213.43645129813206,23.368522453636587,24.898961522724612
54,2,209.93396335889142,213.43478608810895,21.83842559185735,23.368864659892047
54,3,209.93229814793418,213.43312087575598,20.3083287296165,21.83876779770575
54,4,209.93063293883927,213.43145566619674,18.778231866922418,20.308670935007473
54,5,209.92896772741588,213.4297904547729,17.248135004815854,18.778574072968052
54,6,209.92730251785528,213.4281252466062,15.71803814218472,17.248477210483802
54,7,209.92563730876404,213.4264600351901,14.187941279087775,15.718380347433015
54,8,209.9239620996958,213.42479482376854,12.657844326806126,14.188283485057873
54,9,209.9222968891988,213.42312961373634,11.127747465039482,12.658186623429714
54,10,209.92063159922674,213.42146440325251,9.597660615716048,11.128089759984455
54,11,209.91896639013274,213.41978919558093,8.067563752896072,9.597992807379674
54,12,209.91730118010418,213.4181239850862,6.537466890730756,8.067895945348646
54,13,209.9156359686844,213.41645877459604,5.0073700281499836,6.537799082843411
54,14,209.9139707581988,213.41479356317083,3.4772731650404474,5.007702220934084
54,15,209.91230554817292,213.41312835407365,1.9471763025394087,3.477605358575727
54,16,209.91064033721162,213.41146314405054,0.41707944070142194,1.947508495671821
